"Div.Name","Sch.Name","Subject","All Students","Asian","Black","Economically Disadvantaged","English Learners","Female","Hispanic","Male","Students with Disabilities","White"
"Harrisonburg City ","Keister Elementary","Mathematics",52,NA,43,43,26,39,33,65,23,74
"Harrisonburg City ","Keister Elementary","Science",49,NA,40,40,18,32,26,67,33,82
"Harrisonburg City ","Waterman Elementary","English: Reading",64,NA,80,60,38,70,51,59,55,83
"Harrisonburg City ","Waterman Elementary","History and Social Sciences",82,NA,NA,82,71,73,77,87,88,91
"Harrisonburg City ","Waterman Elementary","Mathematics",74,NA,90,71,59,80,67,69,58,85
"Harrisonburg City ","Waterman Elementary","Science",71,NA,NA,69,38,71,58,71,58,95
"Harrisonburg City ","Stone Spring Elementary","English: Reading",60,82,36,46,37,59,45,61,33,74
"Harrisonburg City ","Stone Spring Elementary","History and Social Sciences",74,88,NA,69,70,76,67,73,38,79
"Harrisonburg City ","Stone Spring Elementary","Mathematics",71,94,64,65,64,74,61,68,33,77
"Harrisonburg City ","Stone Spring Elementary","Science",76,NA,64,67,48,79,60,74,50,87
"Harrisonburg City ","Bluestone Elementary","English: Reading",63,80,65,52,29,64,47,63,18,75
"Harrisonburg City ","Bluestone Elementary","History and Social Sciences",56,NA,NA,48,19,41,36,75,29,73
"Harrisonburg City ","Bluestone Elementary","Mathematics",76,91,60,73,60,74,65,79,45,87
"Harrisonburg City ","Bluestone Elementary","Science",81,100,67,76,48,83,63,79,17,96
"Harrisonburg City ","Harrisonburg High","English: Reading",74,73,67,64,27,78,69,69,56,81
"Harrisonburg City ","Harrisonburg High","English: Writing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harrisonburg City ","Harrisonburg High","History and Social Sciences",70,92,61,62,41,70,61,70,52,83
"Harrisonburg City ","Harrisonburg High","Mathematics",78,92,70,75,71,78,76,78,84,84
"Harrisonburg City ","Harrisonburg High","Science",78,88,70,71,48,79,72,78,63,88
"Harrisonburg City ","Skyline Middle","English: Reading",59,75,46,51,11,60,54,58,23,70
"Harrisonburg City ","Skyline Middle","English: Writing",68,88,46,54,NA,76,68,60,50,78
"Harrisonburg City ","Skyline Middle","History and Social Sciences",64,88,48,55,24,64,56,64,29,80
"Harrisonburg City ","Skyline Middle","Mathematics",67,95,52,61,28,70,62,63,30,78
"Harrisonburg City ","Skyline Middle","Science",61,78,37,52,16,58,53,65,27,79
"Harrisonburg City ","Smithland Elementary","English: Reading",56,80,44,48,31,58,49,55,13,70
"Harrisonburg City ","Smithland Elementary","History and Social Sciences",43,NA,10,41,24,37,39,48,0,57
"Harrisonburg City ","Smithland Elementary","Mathematics",71,100,44,67,60,70,68,73,25,83
"Harrisonburg City ","Smithland Elementary","Science",68,NA,50,61,42,70,62,66,25,81
"Hampton City ","William Mason Cooper Elementary","English: Reading",78,NA,77,73,NA,80,63,76,69,85
"Hampton City ","William Mason Cooper Elementary","History and Social Sciences",85,NA,86,85,NA,82,NA,89,83,92
"Hampton City ","William Mason Cooper Elementary","Mathematics",76,NA,72,68,NA,78,88,74,54,80
"Hampton City ","William Mason Cooper Elementary","Science",82,NA,84,79,NA,82,NA,83,100,77
"Hampton City ","Francis W. Jones Magnet Middle","English: Reading",89,100,86,87,NA,90,88,88,53,92
"Hampton City ","Francis W. Jones Magnet Middle","English: Writing",88,NA,83,85,NA,91,94,85,40,91
"Hampton City ","Francis W. Jones Magnet Middle","History and Social Sciences",97,NA,94,93,NA,99,100,94,67,98
"Hampton City ","Francis W. Jones Magnet Middle","Mathematics",96,100,96,95,NA,97,96,96,84,97
"Hampton City ","Francis W. Jones Magnet Middle","Science",94,NA,95,92,NA,96,93,92,53,93
"Hampton City ","George P. Phenix Elementary","English: Reading",80,84,78,77,67,85,85,77,45,82
"Hampton City ","George P. Phenix Elementary","English: Writing",84,NA,83,81,NA,91,86,78,53,80
"Hampton City ","George P. Phenix Elementary","History and Social Sciences",92,100,90,91,NA,93,100,92,77,97
"Hampton City ","George P. Phenix Elementary","Mathematics",88,92,86,86,88,88,94,88,56,89
"Hampton City ","George P. Phenix Elementary","Science",87,100,83,83,NA,85,100,89,61,95
"Hampton City ","Hunter B. Andrews","English: Reading",78,100,75,71,NA,83,83,72,54,88
"Hampton City ","Hunter B. Andrews","English: Writing",49,NA,42,37,NA,60,33,41,19,86
"Hampton City ","Hunter B. Andrews","History and Social Sciences",84,NA,82,78,NA,90,85,80,56,96
"Hampton City ","Hunter B. Andrews","Mathematics",84,100,82,79,NA,89,86,80,63,88
"Hampton City ","Hunter B. Andrews","Science",83,NA,82,77,NA,90,85,78,58,96
"Bland County ","Bland County High","English: Reading",81,NA,NA,71,NA,84,NA,79,46,82
"Bland County ","Bland County High","English: Writing",78,NA,NA,69,NA,81,NA,74,36,78
"Bland County ","Bland County High","History and Social Sciences",90,NA,NA,86,NA,87,NA,93,81,91
"Bland County ","Bland County High","Mathematics",89,NA,NA,83,NA,94,NA,83,64,90
"Bland County ","Bland County High","Science",92,NA,NA,85,NA,90,NA,95,90,93
"Hampton City ","A.W.E. Bassette Elementary","English: Reading",51,NA,47,45,NA,59,42,45,22,93
"Hampton City ","A.W.E. Bassette Elementary","History and Social Sciences",68,NA,66,67,NA,69,NA,67,40,NA
"Hampton City ","A.W.E. Bassette Elementary","Mathematics",67,NA,61,63,NA,72,83,63,22,100
"Hampton City ","A.W.E. Bassette Elementary","Science",65,NA,64,63,NA,69,NA,60,40,NA
"Hampton City ","Phoebus High","English: Reading",76,NA,70,68,NA,86,80,68,48,88
"Hampton City ","Phoebus High","English: Writing",66,100,62,62,NA,75,75,60,26,69
"Hampton City ","Phoebus High","History and Social Sciences",63,83,57,53,NA,63,82,64,31,80
"Hampton City ","Phoebus High","Mathematics",73,NA,71,70,NA,75,65,71,54,80
"Hampton City ","Phoebus High","Science",68,100,62,60,NA,63,70,72,47,79
"Bland County ","Bland County Elementary ","English: Reading",79,NA,NA,74,NA,81,NA,77,51,79
"Bland County ","Bland County Elementary ","History and Social Sciences",77,NA,NA,68,NA,74,NA,80,25,79
"Bland County ","Bland County Elementary ","Mathematics",85,NA,NA,82,NA,87,NA,83,44,86
"Bland County ","Bland County Elementary ","Science",98,NA,NA,100,NA,96,NA,100,100,98
"Hampton City ","Luther W. Machen Elementary ","English: Reading",57,NA,53,51,NA,58,64,55,23,62
"Hampton City ","Luther W. Machen Elementary ","History and Social Sciences",64,NA,62,59,NA,60,75,68,46,71
"Hampton City ","Luther W. Machen Elementary ","Mathematics",72,NA,71,70,NA,71,88,74,45,62
"Hampton City ","Luther W. Machen Elementary ","Science",62,NA,57,55,NA,60,75,64,31,71
"Hampton City ","Booker Elementary","English: Reading",65,NA,49,54,NA,68,87,60,26,75
"Hampton City ","Booker Elementary","History and Social Sciences",78,NA,59,66,NA,75,100,82,14,96
"Hampton City ","Booker Elementary","Mathematics",76,NA,65,69,NA,79,67,72,42,92
"Hampton City ","Booker Elementary","Science",71,NA,52,63,NA,76,71,67,14,92
"Hampton City ","Captain John Smith Elementary","English: Reading",67,NA,57,60,NA,73,65,63,37,79
"Hampton City ","Captain John Smith Elementary","History and Social Sciences",76,NA,71,70,NA,78,88,74,43,74
"Hampton City ","Captain John Smith Elementary","Mathematics",69,NA,61,65,NA,71,65,68,42,82
"Hampton City ","Captain John Smith Elementary","Science",73,NA,58,65,NA,70,88,76,46,84
"Hampton City ","C. Alton Lindsay Middle","English: Reading",68,79,66,65,35,70,83,66,27,66
"Hampton City ","C. Alton Lindsay Middle","English: Writing",53,75,50,51,NA,62,75,46,22,58
"Hampton City ","C. Alton Lindsay Middle","History and Social Sciences",75,88,74,74,NA,71,90,78,43,67
"Hampton City ","C. Alton Lindsay Middle","Mathematics",79,85,78,78,64,84,91,76,49,82
"Hampton City ","C. Alton Lindsay Middle","Science",62,89,60,57,20,64,90,61,26,57
"Hampton City ","John Tyler Elementary","English: Reading",60,NA,53,59,NA,53,89,66,47,78
"Hampton City ","John Tyler Elementary","History and Social Sciences",82,NA,81,81,NA,88,NA,79,67,88
"Hampton City ","John Tyler Elementary","Mathematics",77,NA,71,78,NA,74,100,80,71,94
"Hampton City ","John Tyler Elementary","Science",81,NA,79,81,NA,83,NA,79,67,88
"Hampton City ","Bethel High","English: Reading",85,NA,83,76,NA,86,81,83,60,92
"Hampton City ","Bethel High","English: Writing",72,100,69,64,NA,75,65,66,35,78
"Hampton City ","Bethel High","History and Social Sciences",69,93,66,62,NA,72,80,66,36,74
"Hampton City ","Bethel High","Mathematics",78,91,77,74,NA,79,85,77,57,80
"Hampton City ","Bethel High","Science",77,93,75,71,NA,80,75,74,41,82
"Hampton City ","Christopher C. Kraft Elementary ","English: Reading",63,NA,51,60,NA,68,78,58,29,78
"Hampton City ","Christopher C. Kraft Elementary ","History and Social Sciences",77,NA,67,72,NA,72,80,82,57,92
"Hampton City ","Christopher C. Kraft Elementary ","Mathematics",79,NA,68,75,NA,82,83,76,74,93
"Hampton City ","Christopher C. Kraft Elementary ","Science",70,NA,56,69,NA,72,100,68,43,83
"Hampton City ","Paul Burbank Elementary","English: Reading",70,NA,64,61,NA,74,89,65,23,81
"Hampton City ","Paul Burbank Elementary","History and Social Sciences",82,NA,80,78,NA,86,86,78,31,90
"Hampton City ","Paul Burbank Elementary","Mathematics",75,NA,71,68,NA,79,78,72,31,88
"Hampton City ","Paul Burbank Elementary","Science",83,NA,81,78,NA,89,NA,75,25,88
"Hampton City ","Thomas Eaton Middle","English: Reading",82,100,80,81,NA,85,100,78,36,82
"Hampton City ","Thomas Eaton Middle","English: Writing",81,NA,82,77,NA,90,57,71,10,87
"Hampton City ","Thomas Eaton Middle","History and Social Sciences",92,NA,91,90,NA,92,86,91,60,92
"Hampton City ","Thomas Eaton Middle","Mathematics",83,88,83,82,NA,87,93,79,51,84
"Hampton City ","Thomas Eaton Middle","Science",84,NA,83,82,NA,87,86,80,30,85
"Hampton City ","Phillips Elementary","English: Reading",71,100,59,61,NA,76,81,67,33,83
"Hampton City ","Phillips Elementary","History and Social Sciences",76,NA,68,72,NA,79,NA,74,50,85
"Hampton City ","Phillips Elementary","Mathematics",73,86,61,66,NA,74,94,73,27,85
"Hampton City ","Phillips Elementary","Science",72,NA,63,67,NA,76,NA,69,36,90
"Hampton City ","Tucker-Capps Elementary","English: Reading",82,NA,81,80,NA,85,71,78,58,80
"Hampton City ","Tucker-Capps Elementary","History and Social Sciences",93,NA,96,95,NA,92,NA,93,50,89
"Hampton City ","Tucker-Capps Elementary","Mathematics",85,NA,86,83,NA,87,100,83,53,80
"Hampton City ","Tucker-Capps Elementary","Science",91,NA,96,95,NA,88,NA,93,38,83
"Hampton City ","Benjamin Syms Middle","English: Reading",68,86,58,61,NA,70,72,67,31,83
"Hampton City ","Benjamin Syms Middle","English: Writing",53,63,46,46,NA,62,38,43,15,63
"Hampton City ","Benjamin Syms Middle","History and Social Sciences",70,75,60,63,NA,73,59,68,35,89
"Hampton City ","Benjamin Syms Middle","Mathematics",77,93,72,72,NA,78,84,77,41,84
"Hampton City ","Benjamin Syms Middle","Science",63,88,48,52,NA,63,67,63,34,82
"Hampton City ","Barron Elementary","English: Reading",72,NA,61,63,NA,67,71,77,40,83
"Hampton City ","Barron Elementary","History and Social Sciences",92,NA,84,84,NA,90,100,94,80,96
"Hampton City ","Barron Elementary","Mathematics",79,NA,74,73,NA,83,64,76,48,88
"Hampton City ","Barron Elementary","Science",79,NA,58,63,NA,90,80,72,50,92
"Hampton City ","Kecoughtan High","English: Reading",86,94,83,84,NA,88,96,85,58,89
"Hampton City ","Kecoughtan High","English: Writing",76,75,69,64,NA,79,70,72,36,84
"Hampton City ","Kecoughtan High","History and Social Sciences",71,83,65,63,NA,68,73,73,35,78
"Hampton City ","Kecoughtan High","Mathematics",79,100,77,79,NA,77,83,80,62,80
"Hampton City ","Kecoughtan High","Science",81,86,75,74,NA,82,87,80,42,87
"Hampton City ","Cesar Tarrant Middle","English: Reading",75,92,70,72,NA,79,94,71,33,85
"Hampton City ","Cesar Tarrant Middle","English: Writing",59,NA,55,63,NA,68,70,48,13,65
"Hampton City ","Cesar Tarrant Middle","History and Social Sciences",81,NA,78,82,NA,87,90,74,38,88
"Hampton City ","Cesar Tarrant Middle","Mathematics",81,92,79,82,NA,86,84,76,48,90
"Hampton City ","Cesar Tarrant Middle","Science",79,NA,73,78,NA,80,100,78,44,91
"Hampton City ","Francis Asbury Elementary","English: Reading",76,NA,68,68,NA,83,82,71,33,78
"Hampton City ","Francis Asbury Elementary","History and Social Sciences",91,NA,87,81,NA,88,100,92,58,92
"Hampton City ","Francis Asbury Elementary","Mathematics",84,NA,79,75,NA,83,73,85,63,88
"Hampton City ","Francis Asbury Elementary","Science",85,NA,67,74,NA,77,100,90,50,89
"Hampton City ","Hampton High","English: Reading",75,100,72,70,25,80,81,70,22,82
"Hampton City ","Hampton High","English: Writing",66,83,63,58,15,75,61,58,18,74
"Hampton City ","Hampton High","History and Social Sciences",69,90,66,64,29,75,76,64,26,74
"Hampton City ","Hampton High","Mathematics",82,95,81,80,77,84,86,81,54,85
"Hampton City ","Hampton High","Science",77,100,72,71,29,80,89,73,40,87
"Hampton City ","John B. Cary Elementary","English: Reading",63,NA,57,63,NA,66,79,60,50,75
"Hampton City ","John B. Cary Elementary","History and Social Sciences",70,NA,53,65,NA,67,NA,75,44,92
"Hampton City ","John B. Cary Elementary","Mathematics",70,NA,65,67,NA,69,71,71,29,89
"Hampton City ","John B. Cary Elementary","Science",54,NA,41,59,NA,47,NA,65,11,83
"Hampton City ","Alfred S. Forrest Elementary","English: Reading",70,100,66,61,NA,72,55,67,41,77
"Hampton City ","Alfred S. Forrest Elementary","History and Social Sciences",88,NA,83,83,NA,88,NA,88,60,100
"Hampton City ","Alfred S. Forrest Elementary","Mathematics",82,100,76,78,NA,82,82,82,50,94
"Hampton City ","Alfred S. Forrest Elementary","Science",83,NA,82,80,NA,83,NA,83,47,94
"Hampton City ","Jane H. Bryan Elementary","English: Reading",68,NA,63,67,NA,71,79,64,33,81
"Hampton City ","Jane H. Bryan Elementary","History and Social Sciences",79,NA,76,76,NA,78,NA,79,38,100
"Hampton City ","Jane H. Bryan Elementary","Mathematics",84,NA,79,79,NA,86,93,81,50,100
"Hampton City ","Jane H. Bryan Elementary","Science",71,NA,66,67,NA,70,NA,72,25,100
"Hampton City ","Samuel P. Langley Elementary","English: Reading",74,67,60,63,46,78,55,70,52,87
"Hampton City ","Samuel P. Langley Elementary","History and Social Sciences",86,NA,79,81,50,85,78,88,71,93
"Hampton City ","Samuel P. Langley Elementary","Mathematics",90,78,85,87,78,91,76,90,68,98
"Hampton City ","Samuel P. Langley Elementary","Science",87,NA,79,79,38,90,60,82,78,98
"Hampton City ","Aberdeen Elementary","English: Reading",64,NA,60,60,NA,67,71,62,40,89
"Hampton City ","Aberdeen Elementary","History and Social Sciences",71,NA,68,67,NA,77,88,63,52,80
"Hampton City ","Aberdeen Elementary","Mathematics",74,NA,72,72,NA,74,71,73,56,89
"Hampton City ","Aberdeen Elementary","Science",65,NA,60,58,NA,68,88,61,52,80
"Hampton City ","Armstrong Elementary","English: Reading",89,NA,89,85,NA,91,95,86,45,89
"Hampton City ","Armstrong Elementary","History and Social Sciences",98,NA,94,91,NA,100,100,95,NA,100
"Hampton City ","Armstrong Elementary","Mathematics",94,NA,92,88,NA,95,95,92,60,95
"Hampton City ","Armstrong Elementary","Science",98,NA,94,91,NA,100,100,95,NA,100
"Galax City ","Galax Middle","English: Reading",77,NA,73,73,27,83,65,72,50,84
"Galax City ","Galax Middle","English: Writing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Galax City ","Galax Middle","History and Social Sciences",87,NA,67,82,NA,84,83,89,50,92
"Galax City ","Galax Middle","Mathematics",90,NA,88,88,70,94,91,86,73,92
"Galax City ","Galax Middle","Science",71,NA,38,62,40,73,64,69,44,80
"Galax City ","Galax High","English: Reading",82,NA,80,74,42,81,68,82,50,89
"Galax City ","Galax High","English: Writing",80,NA,67,71,NA,88,64,73,67,91
"Galax City ","Galax High","History and Social Sciences",72,NA,58,65,36,75,68,69,67,76
"Galax City ","Galax High","Mathematics",85,NA,88,83,63,90,77,79,77,88
"Galax City ","Galax High","Science",85,NA,86,79,33,88,73,81,72,92
"Galax City ","Galax Elementary","English: Reading",75,NA,54,69,60,78,66,73,52,82
"Galax City ","Galax Elementary","History and Social Sciences",62,NA,56,50,30,57,49,67,38,72
"Galax City ","Galax Elementary","Mathematics",89,NA,85,87,88,91,89,88,69,90
"Fredericksburg City ","James Monroe High","English: Reading",82,92,71,66,23,83,83,81,39,92
"Fredericksburg City ","James Monroe High","English: Writing",44,NA,50,56,13,63,36,30,38,56
"Fredericksburg City ","James Monroe High","History and Social Sciences",52,55,40,46,18,51,42,53,28,76
"Fredericksburg City ","James Monroe High","Mathematics",59,82,46,54,44,60,57,58,32,73
"Fredericksburg City ","James Monroe High","Science",72,78,63,59,15,72,63,71,25,88
"Fredericksburg City ","Walker-Grant Middle","English: Reading",66,82,52,56,9,72,62,60,29,83
"Fredericksburg City ","Walker-Grant Middle","English: Writing",57,100,38,27,NA,65,52,49,22,74
"Fredericksburg City ","Walker-Grant Middle","History and Social Sciences",62,90,47,47,13,65,50,59,23,81
"Fredericksburg City ","Walker-Grant Middle","Mathematics",59,81,46,45,18,62,49,56,33,76
"Fredericksburg City ","Walker-Grant Middle","Science",67,80,52,52,17,70,52,64,39,87
"Fredericksburg City ","Lafayette Upper Elementary","English: Reading",56,73,48,44,30,61,45,51,27,72
"Fredericksburg City ","Lafayette Upper Elementary","History and Social Sciences",67,100,55,57,75,67,70,66,30,78
"Fredericksburg City ","Lafayette Upper Elementary","Mathematics",65,85,55,56,57,65,58,66,29,78
"Fredericksburg City ","Lafayette Upper Elementary","Science",52,72,41,35,28,47,44,57,9,71
"Bedford County ","Huddleston Elementary","English: Reading",73,NA,70,64,NA,70,67,76,30,77
"Bedford County ","Huddleston Elementary","History and Social Sciences",89,NA,NA,85,NA,82,NA,96,NA,90
"Bedford County ","Huddleston Elementary","Mathematics",83,NA,73,80,NA,76,90,89,40,84
"Bedford County ","Huddleston Elementary","Science",89,NA,NA,88,NA,88,NA,90,NA,90
"Bedford County ","Moneta Elementary","English: Reading",80,NA,43,73,NA,80,NA,81,36,82
"Bedford County ","Moneta Elementary","History and Social Sciences",74,NA,NA,65,NA,67,NA,78,NA,72
